id,label,comment,subPropertyOf,equivalentProperty,subproperties,domainIncludes,rangeIncludes,inverseOf,supersedes,supersededBy,isPartOf
https://schema.org/height,height,アイテムの高さ。,,,,"https://schema.org/MediaObject, https://schema.org/Person, https://schema.org/Product, https://schema.org/VisualArtwork","https://schema.org/Distance, https://schema.org/QuantitativeValue",,,,
https://schema.org/highPrice,highPrice,"利用可能なすべてのオファーの最高価格。<br/><br/>

使用ガイドライン：<br/><br/>

<ul>
<li>Unicodeの「DIGIT ZERO」(U+0030)から「DIGIT NINE」(U+0039)の0123456789の値を、見た目が似ているUnicodeシンボルではなく使用してください。</li>
<li>小数点を示すには「,」ではなく「。」(Unicode 'FULL STOP' (U+002E))を使用してください。可読性の区切り記号としてこれらの記号を使用することは避けてください。</li>
</ul>",,,,https://schema.org/AggregateOffer,"https://schema.org/Number, https://schema.org/Text",,,,
https://schema.org/hiringOrganization,hiringOrganization,求人を出している組織。,,,,https://schema.org/JobPosting,https://schema.org/Organization,,,,
https://schema.org/holdingArchive,holdingArchive,"<a class=""localLink"" href=""https://schema.org/ArchiveOrganization"">ArchiveOrganization</a> が保有、保管、または維持する <a class=""localLink"" href=""https://schema.org/ArchiveComponent"">ArchiveComponent</a>。",,,,https://schema.org/ArchiveComponent,https://schema.org/ArchiveOrganization,https://schema.org/archiveHeld,,,
https://schema.org/homeLocation,homeLocation,個人の居住地の連絡先。,https://schema.org/location,,,https://schema.org/Person,"https://schema.org/ContactPoint, https://schema.org/Place",,,,
https://schema.org/homeTeam,homeTeam,スポーツイベントのホームチーム。,https://schema.org/competitor,,,https://schema.org/SportsEvent,"https://schema.org/Person, https://schema.org/SportsTeam",,,,
https://schema.org/honorificPrefix,honorificPrefix,人名の前に付く敬称（例：Dr./Mrs./Mr.）,,,,https://schema.org/Person,https://schema.org/Text,,,,
https://schema.org/honorificSuffix,honorificSuffix,"人物の名前の後に続く敬称の接尾辞、例：M.D. /PhD/MSCSW。",,,,https://schema.org/Person,https://schema.org/Text,,,,
https://schema.org/hospitalAffiliation,hospitalAffiliation,医師または診療所が提携している病院。,,,,https://schema.org/Physician,https://schema.org/Hospital,,,,
https://schema.org/hostingOrganization,hostingOrganization,メンバーシップが作成された組織（航空会社、旅行者クラブなど）。,,,,https://schema.org/ProgramMembership,https://schema.org/Organization,,,,
https://schema.org/hoursAvailable,hoursAvailable,このサービスまたは連絡先が利用可能な時間帯。,,,,"https://schema.org/ContactPoint, https://schema.org/LocationFeatureSpecification, https://schema.org/Service",https://schema.org/OpeningHoursSpecification,,,,
https://schema.org/howPerformed,howPerformed,手順の実行方法。,,,,https://schema.org/MedicalProcedure,https://schema.org/Text,,,,
https://schema.org/httpMethod,httpMethod,"HTTP EntryPoint へのリクエストに適した HTTP メソッドを指定する HTTP メソッド。値は HTTP で使用される大文字の文字列です。",,,,https://schema.org/EntryPoint,https://schema.org/Text,,,,
https://schema.org/iataCode,iataCode,"航空会社または空港の IATA コード。",,,,"https://schema.org/Airline, https://schema.org/Airport",https://schema.org/Text,,,,
https://schema.org/icaoCode,icaoCode,空港のICAO識別子。,,,,https://schema.org/Airport,https://schema.org/Text,,,,
https://schema.org/identifier,identifier,"identifierプロパティは、ISBN、GTINコード、UUIDなど、あらゆる種類の<a class=""localLink"" href=""https://schema.org/Thing"">Thing</a>の識別子を表します。Schema.orgは、これら多くの識別子をテキスト文字列またはURL（URI）リンクとして表現するための専用プロパティを提供します。詳細は<a href=""https://schema.org/docs/datamodel.html#identifierBg"">背景資料</a>を参照してください。",,http://purl.org/dc/terms/identifier,"https://schema.org/accountId, https://schema.org/callSign, https://schema.org/confirmationNumber, https://schema.org/duns, https://schema.org/editEIDR, https://schema.org/flightNumber, https://schema.org/globalLocationNumber, https://schema.org/gtin, https://schema.org/gtin12, https://schema.org/gtin13, https://schema.org/gtin14, https://schema.org/gtin8, https://schema.org/isbn, https://schema.org/issn, https://schema.org/legislationIdentifier, https://schema.org/leiCode, https://schema.org/nsn, https://schema.org/orderNumber, https://schema.org/productID, https://schema.org/serialNumber, https://schema.org/sku, https://schema.org/taxID, https://schema.org/titleEIDR",https://schema.org/Thing,"https://schema.org/PropertyValue, https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/identifyingExam,identifyingExam,この兆候を特定できる身体検査。,,,,https://schema.org/MedicalSign,https://schema.org/PhysicalExam,,,,
https://schema.org/identifyingTest,identifyingTest,この兆候を特定できる診断テスト。,,,,https://schema.org/MedicalSign,https://schema.org/MedicalTest,,,,
https://schema.org/illustrator,illustrator,本のイラストレーター。,,,,https://schema.org/Book,https://schema.org/Person,,,,
https://schema.org/image,image,"アイテムの画像です。これは<a class=""localLink"" href=""https://schema.org/URL"">URL</a>でも、詳細に記述された<a class=""localLink"" href=""https://schema.org/ImageObject"">ImageObject</a>でも構いません。",,,"https://schema.org/layoutImage, https://schema.org/logo, https://schema.org/photo",https://schema.org/Thing,"https://schema.org/ImageObject, https://schema.org/URL",,,,
https://schema.org/imagingTechnique,imagingTechnique,使用された画像技術。,,,,https://schema.org/ImagingTest,https://schema.org/MedicalImagingTechnique,,,,
https://schema.org/inAlbum,inAlbum,この録音に属するアルバム。,,,,https://schema.org/MusicRecording,https://schema.org/MusicAlbum,,,,
https://schema.org/inBroadcastLineup,inBroadcastLineup,"チャンネルを提供している CableOrSatelliteService。",,,,https://schema.org/BroadcastChannel,https://schema.org/CableOrSatelliteService,,,,
https://schema.org/inCodeSet,inCodeSet,"このカテゴリコードを含む <a class=""localLink"" href=""https://schema.org/CategoryCodeSet"">CategoryCodeSet</a>。",https://schema.org/inDefinedTermSet,,,https://schema.org/CategoryCode,"https://schema.org/CategoryCodeSet, https://schema.org/URL",,,,
https://schema.org/inDefinedTermSet,inDefinedTermSet,"この用語を含む <a class=""localLink"" href=""https://schema.org/DefinedTermSet"">DefinedTermSet</a>。",https://schema.org/isPartOf,,https://schema.org/inCodeSet,https://schema.org/DefinedTerm,"https://schema.org/DefinedTermSet, https://schema.org/URL",,,,
https://schema.org/inLanguage,inLanguage,"コンテンツ、パフォーマンス、またはアクションで使用される言語。<a href=""http://tools.ietf.org/html/bcp47"">IETF BCP 47 標準</a>の言語コードのいずれかを使用してください。<a class=""localLink"" href=""https://schema.org/availableLanguage"">availableLanguage</a>も参照してください。",,,,"https://schema.org/BroadcastService, https://schema.org/CommunicateAction, https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/LinkRole, https://schema.org/PronounceableText, https://schema.org/WriteAction","https://schema.org/Language, https://schema.org/Text",,https://schema.org/language,,
https://schema.org/inPlaylist,inPlaylist,この録音に属するプレイリスト。,,,,https://schema.org/MusicRecording,https://schema.org/MusicPlaylist,,,,
https://schema.org/inProductGroupWithID,inProductGroupWithID,"<a class=""localLink"" href=""https://schema.org/productGroupID"">productGroupID</a>の<a class=""localLink"" href=""https://schema.org/ProductGroup"">ProductGroup</a>は、この製品の<a class=""localLink"" href=""https://schema.org/isVariantOf"">isVariantOf</a>であることを示します。",,,,https://schema.org/Product,https://schema.org/Text,,,,
https://schema.org/inStoreReturnsOffered,inStoreReturnsOffered,店舗での返品は可能ですか？,,,,https://schema.org/MerchantReturnPolicy,https://schema.org/Boolean,,,,
https://schema.org/inSupportOf,inSupportOf,資格、立候補、学位、論文がサポートする出願。,,,,https://schema.org/Thesis,https://schema.org/Text,,,,
https://schema.org/incentiveCompensation,incentiveCompensation,職務におけるボーナスおよびコミッションの報酬に関する説明。,,,,https://schema.org/JobPosting,https://schema.org/Text,,https://schema.org/incentives,,
https://schema.org/incentives,incentives,職務におけるボーナスおよびコミッションの報酬に関する説明。,,,,https://schema.org/JobPosting,https://schema.org/Text,,,https://schema.org/incentiveCompensation,
https://schema.org/includedComposition,includedComposition,この作品に含まれる小規模な楽曲構成（例えば、交響曲の中の一楽章など）。,,,,https://schema.org/MusicComposition,https://schema.org/MusicComposition,,,,
https://schema.org/includedDataCatalog,includedDataCatalog,このデータセットを含むデータカタログ（このプロパティは以前「catalog」でしたが、現在の推奨名は「includedInDataCatalog」です）。,,,,https://schema.org/Dataset,https://schema.org/DataCatalog,,,https://schema.org/includedInDataCatalog,
https://schema.org/includedInDataCatalog,includedInDataCatalog,このデータセットを含むデータカタログ。,,,,https://schema.org/Dataset,https://schema.org/DataCatalog,https://schema.org/dataset,"https://schema.org/includedDataCatalog, https://schema.org/catalog",,
https://schema.org/includedInHealthInsurancePlan,includedInHealthInsurancePlan,この薬をカバーする保険プラン。,,,,https://schema.org/Drug,https://schema.org/HealthInsurancePlan,,,,
https://schema.org/includedRiskFactor,includedRiskFactor,計算に含まれる、修正可能または修正不可能なリスク因子。例：年齢、合併症。,,,,https://schema.org/MedicalRiskEstimator,https://schema.org/MedicalRiskFactor,,,,
https://schema.org/includesAttraction,includesAttraction,目的地にある観光スポット。,,,,https://schema.org/TouristDestination,https://schema.org/TouristAttraction,,,,
https://schema.org/includesHealthPlanFormulary,includesHealthPlanFormulary,このプランで対象となる書式帳票。,,,,https://schema.org/HealthInsurancePlan,https://schema.org/HealthPlanFormulary,,,,
https://schema.org/includesHealthPlanNetwork,includesHealthPlanNetwork,このプランでカバーされるネットワーク。,,,,https://schema.org/HealthInsurancePlan,https://schema.org/HealthPlanNetwork,,,,
https://schema.org/includesObject,includesObject,"これは、<a class=""localLink"" href=""https://schema.org/Offer"">Offer</a>または<a class=""localLink"" href=""https://schema.org/ProductCollection"">ProductCollection</a>に含まれる製品の正確な数量を示すノードまたはノードへのリンクです。",,,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/ProductCollection",https://schema.org/TypeAndQuantityNode,,,,
https://schema.org/increasesRiskOf,increasesRiskOf,この要因に影響を受ける状態、合併症など。,,,,https://schema.org/MedicalRiskFactor,https://schema.org/MedicalEntity,,,,
https://schema.org/industry,industry,職位に関連する業界。,,,,https://schema.org/JobPosting,"https://schema.org/DefinedTerm, https://schema.org/Text",,,,
https://schema.org/ineligibleRegion,ineligibleRegion,"ISO 3166-1 (ISO 3166-1 alpha-2) または ISO 3166-2 コード、場所、または、オファーまたは配送料金の仕様が有効でない地理的・政治的地域(複数可)の GeoShape。例えば、取引が許可されていない地域です。<br/><br/>

<a class=""localLink"" href=""https://schema.org/eligibleRegion"">eligibleRegion</a> も参照してください。",,,,"https://schema.org/ActionAccessSpecification, https://schema.org/DeliveryChargeSpecification, https://schema.org/Demand, https://schema.org/MediaObject, https://schema.org/Offer","https://schema.org/GeoShape, https://schema.org/Place, https://schema.org/Text",,,,
https://schema.org/infectiousAgent,infectiousAgent,特定の細菌など、実際の感染因子。,,,,https://schema.org/InfectiousDisease,https://schema.org/Text,,,,
https://schema.org/infectiousAgentClass,infectiousAgentClass,その病気を引き起こす感染性病原体（細菌、プリオンなど）のクラス。,,,,https://schema.org/InfectiousDisease,https://schema.org/InfectiousAgentClass,,,,
https://schema.org/ingredients,ingredients,レシピで使用される単一の材料、例：砂糖、小麦粉、またはニンニク。,https://schema.org/supply,,,https://schema.org/Recipe,https://schema.org/Text,,,https://schema.org/recipeIngredient,
https://schema.org/inker,inker,鉛筆画が完了した後、鉛筆画をインクでなぞる人。,,,,"https://schema.org/ComicIssue, https://schema.org/ComicStory, https://schema.org/VisualArtwork",https://schema.org/Person,,,,
https://schema.org/insertion,insertion,筋肉の付着部位、または筋肉が動かすもの。,,,,https://schema.org/Muscle,https://schema.org/AnatomicalStructure,,,,
https://schema.org/installUrl,installUrl,アイテムのURLと異なる場合、アプリがインストールされる可能性のあるURL。,,,,https://schema.org/SoftwareApplication,https://schema.org/URL,,,,
https://schema.org/instructor,instructor,"<a class=""localLink"" href=""https://schema.org/CourseInstance"">CourseInstance</a>の指導または指導支援を担当する人。",,,,https://schema.org/CourseInstance,https://schema.org/Person,,,,
https://schema.org/instrument,instrument,行為者がアクションを実行するのに役立ったオブジェクト。例：Johnは<em>ペン</em>を使って本を書きました。,,,"https://schema.org/deliveryMethod, https://schema.org/diet, https://schema.org/exercisePlan, https://schema.org/exerciseRelatedDiet, https://schema.org/language, https://schema.org/query, https://schema.org/recipe, https://schema.org/supply, https://schema.org/tool",https://schema.org/Action,https://schema.org/Thing,,,,
https://schema.org/intensity,intensity,運動における力の程度を測る定量的指標で、例えば1分あたりの心拍数など。運動の速度も含まれる場合があります。,,,,https://schema.org/ExercisePlan,"https://schema.org/QuantitativeValue, https://schema.org/Text",,,,
https://schema.org/interactingDrug,interactingDrug,この薬の効果に影響を与えたり、患者にリスクをもたらしたりする可能性のある、別の薬。注：疾患との相互作用は通常、禁忌として記録されます。,,,,https://schema.org/Drug,https://schema.org/Drug,,,,
https://schema.org/interactionCount,interactionCount,このプロパティは非推奨であり、それに依存していたUserInteraction型も同様に非推奨です。,,,,,,,,https://schema.org/interactionStatistic,
https://schema.org/interactionService,interactionService,"インタラクションが発生した WebSite または SoftwareApplication。",,,,https://schema.org/InteractionCounter,"https://schema.org/SoftwareApplication, https://schema.org/WebSite",,,,
https://schema.org/interactionStatistic,interactionStatistic,Webサイトまたはソフトウェアアプリケーションを使用してCreativeWorkに対するインタラクションの数。InteractionCounterの最も具体的な子タイプを使用する必要があります。,,,,"https://schema.org/CreativeWork, https://schema.org/Organization, https://schema.org/Person",https://schema.org/InteractionCounter,,https://schema.org/interactionCount,,
https://schema.org/interactionType,interactionType,"インタラクションの種類を表すアクション。高評価、+1などには<a class=""localLink"" href=""https://schema.org/LikeAction"">LikeAction</a>を使用します。低評価には<a class=""localLink"" href=""https://schema.org/DislikeAction"">DislikeAction</a>を使用します。それ以外の場合は、最も具体的なアクションを使用してください。",,,,https://schema.org/InteractionCounter,https://schema.org/Action,,,,
https://schema.org/interactivityType,interactivityType,"学習リソースがサポートする主な学習モード。有効な値は 'active', 'expositive', または 'mixed' です。",,,,https://schema.org/CreativeWork,https://schema.org/Text,,,,
https://schema.org/interestRate,interestRate,"金融商品に適用される、引き落とされるまたは支払われる利率。注：これは計算された annualPercentageRate とは異なります。",,,,https://schema.org/FinancialProduct,"https://schema.org/Number, https://schema.org/QuantitativeValue",,,,
https://schema.org/inventoryLevel,inventoryLevel,アイテムまたはアイテムの現在の概算在庫レベル。,,,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/SomeProducts",https://schema.org/QuantitativeValue,,,,
https://schema.org/inverseOf,inverseOf,"あるプロパティとその逆の関係を持つプロパティを結びつけます。逆の関係を持つプロパティは、同じアイテムのペアを互いに関連付けますが、方向が逆になります。例えば、'alumni' と 'alumniOf' プロパティは互いに inverseOf です。明示的な逆を持たないプロパティもあります。これらの状況では、逆プロパティに対するRDFaおよびJSON-LD構文を使用できます。",,,,https://schema.org/Property,https://schema.org/Property,,,,
https://schema.org/isAcceptingNewPatients,isAcceptingNewPatients,プロバイダーが新規患者を受け入れているかどうか。,,,,https://schema.org/MedicalOrganization,https://schema.org/Boolean,,,,
https://schema.org/isAccessibleForFree,isAccessibleForFree,無料でアクセス可能なアイテム、イベント、または場所であることを示すフラグ。,,,,"https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/Place",https://schema.org/Boolean,,https://schema.org/free,,
https://schema.org/isAccessoryOrSparePartFor,isAccessoryOrSparePartFor,この製品の付属品またはスペアパーツとなる別の製品（または複数の製品）へのポインタ。,,,,https://schema.org/Product,https://schema.org/Product,,,,
https://schema.org/isAvailableGenerically,isAvailableGenerically,薬がジェネリック医薬品として入手可能かどうか（名称に関わらず）。,,,,https://schema.org/Drug,https://schema.org/Boolean,,,,
https://schema.org/isBasedOn,isBasedOn,この作品の由来、または修正または翻案の元となるリソース。,,,,https://schema.org/CreativeWork,"https://schema.org/CreativeWork, https://schema.org/Product, https://schema.org/URL",,https://schema.org/isBasedOnUrl,,
https://schema.org/isBasedOnUrl,isBasedOnUrl,このリソースの作成に使用されたリソース。この用語は、複数のソースに対して繰り返すことができます。例えば、http://example.com/great-multiplication-intro.html。,,,,https://schema.org/CreativeWork,"https://schema.org/CreativeWork, https://schema.org/Product, https://schema.org/URL",,,https://schema.org/isBasedOn,
https://schema.org/isConsumableFor,isConsumableFor,この製品が消耗品となる別の製品（または複数の製品）へのポインタ。,,,,https://schema.org/Product,https://schema.org/Product,,,,
https://schema.org/isFamilyFriendly,isFamilyFriendly,このコンテンツがファミリーフレンドリーかどうかを示します。,,,,https://schema.org/CreativeWork,https://schema.org/Boolean,,,,
https://schema.org/isGift,isGift,購入者以外の方への贈り物として、その申し出は受け入れられましたか？,,,,https://schema.org/Order,https://schema.org/Boolean,,,,
https://schema.org/isLiveBroadcast,isLiveBroadcast,放送がライブイベントであるかどうか。,,,,https://schema.org/BroadcastEvent,https://schema.org/Boolean,,,,
https://schema.org/isPartOf,isPartOf,このアイテム、またはCreativeWorkが、何らかの形で、どのアイテムまたはCreativeWorkの一部であるかを示します。,,,"https://schema.org/inDefinedTermSet, https://schema.org/partOfEpisode, https://schema.org/partOfSeason, https://schema.org/partOfSeries, https://schema.org/partOfTVSeries",https://schema.org/CreativeWork,"https://schema.org/CreativeWork, https://schema.org/URL",https://schema.org/hasPart,,,
https://schema.org/isPlanForApartment,isPlanForApartment,この間取り図が示す宿泊施設の一部を示します。,,,,https://schema.org/FloorPlan,https://schema.org/Accommodation,,,,
https://schema.org/isProprietary,isProprietary,このアイテムの名前が、固有名称/ブランド名（ジェネリック名に対して）である場合はTrue。,,,,"https://schema.org/DietarySupplement, https://schema.org/Drug",https://schema.org/Boolean,,,,
https://schema.org/isRelatedTo,isRelatedTo,別の、何らかの形で関連する製品（または複数の製品）へのポインタ。,,,,"https://schema.org/Product, https://schema.org/Service","https://schema.org/Product, https://schema.org/Service",,,,
https://schema.org/isResizable,isResizable,3DModelがサイズ変更を許可するかどうか。例えば、間取りアプリケーションでは、3DModel要素が現実を反映するようにサイズ変更できない場合があります。,,,,https://schema.org/3DModel,https://schema.org/Boolean,,,,
https://schema.org/isSimilarTo,isSimilarTo,別の、機能的に類似した製品（または複数の製品）へのポインタ。,,,,"https://schema.org/Product, https://schema.org/Service","https://schema.org/Product, https://schema.org/Service",,,,
https://schema.org/isUnlabelledFallback,isUnlabelledFallback,"This can be marked 'true' to indicate that some published <a class=""localLink"" href=""/DeliveryTimeSettings"">DeliveryTimeSettings</a> or <a class=""localLink"" href=""/ShippingRateSettings"">ShippingRateSettings</a> are intended to apply to all <a class=""localLink"" href=""/OfferShippingDetails"">OfferShippingDetails</a> published by the same merchant, when referenced by a <a class=""localLink"" href=""/shippingSettingsLink"">shippingSettingsLink</a> in those settings. It is not meaningful to use a 'true' value for this property alongside a transitTimeLabel (for <a class=""localLink"" href=""/DeliveryTimeSettings"">DeliveryTimeSettings</a>) or shippingLabel (for <a class=""localLink"" href=""/ShippingRateSettings"">ShippingRateSettings</a>), since this property is for use with unlabelled settings. [TRANSLATION ERROR - ORIGINAL KEPT]",,,,"https://schema.org/DeliveryTimeSettings, https://schema.org/ShippingRateSettings",https://schema.org/Boolean,,,,
https://schema.org/isVariantOf,isVariantOf,"これは、この製品がどの種類の製品のバリアントであるかを示します。<a class=""localLink"" href=""https://schema.org/ProductModel"">ProductModel</a> の場合、これは、この製品がバリアントであるベース製品へのポインタ（ProductModel から）です。バリアントは、ローカルで定義されていない限り、ベースモデルのすべての製品機能を継承すると推測しても安全です。これは推移的ではありません。<a class=""localLink"" href=""https://schema.org/ProductGroup"">ProductGroup</a> の場合、グループの説明はテンプレートとしても機能し、明示的に定義された特定の次元のみが異なる製品のセットを表します（したがって、バリアントのセットと、それらのバリアントを区別する値を定義します）。<a class=""localLink"" href=""https://schema.org/ProductGroup"">ProductGroup</a> と組み合わせて使用​​する場合、このプロパティはグループに含まれる任意の <a class=""localLink"" href=""https://schema.org/Product"">Product</a> に適用できます。",,,,"https://schema.org/Product, https://schema.org/ProductModel","https://schema.org/ProductGroup, https://schema.org/ProductModel",https://schema.org/hasVariant,,,
https://schema.org/isbn,isbn,本のISBN。,https://schema.org/identifier,http://purl.org/ontology/bibo/isbn,,https://schema.org/Book,https://schema.org/Text,,,,
https://schema.org/isicV4,isicV4,国際産業分類（ISIC）改訂版4における、特定の組織、事業主、または場所のコード。,,,,"https://schema.org/Organization, https://schema.org/Person, https://schema.org/Place",https://schema.org/Text,,,,
https://schema.org/isrcCode,isrcCode,"録音の国際標準録音コード（International Standard Recording Code for the recording）。",,,,https://schema.org/MusicRecording,https://schema.org/Text,,,,
https://schema.org/issn,issn,この連続出版物を識別する国際標準雑誌番号（ISSN）。このプロパティを繰り返して、この連続出版物の異なる形式、またはリンキングISSN（ISSN-L）を識別できます。,https://schema.org/identifier,http://purl.org/ontology/bibo/issn,,"https://schema.org/Blog, https://schema.org/CreativeWorkSeries, https://schema.org/Dataset, https://schema.org/WebSite",https://schema.org/Text,,,,
https://schema.org/issueNumber,issueNumber,"発行の問題を特定します。例えば、""iii"" または ""2"" などです。",https://schema.org/position,http://purl.org/ontology/bibo/issue,,https://schema.org/PublicationIssue,"https://schema.org/Integer, https://schema.org/Text",,,,
https://schema.org/issuedBy,issuedBy,チケットまたは許可証を発行する組織。,,,,"https://schema.org/Permit, https://schema.org/Ticket",https://schema.org/Organization,,,,
https://schema.org/issuedThrough,issuedThrough,許可が与えられたサービスは、{service}です。,,,,https://schema.org/Permit,https://schema.org/Service,,,,
https://schema.org/iswcCode,iswcCode,楽曲の国際標準音楽作品コード（ISWC）。,,,,https://schema.org/MusicComposition,https://schema.org/Text,,,,
https://schema.org/item,item,リストまたはデータフィードのエントリで表されるエンティティ（例：'artists'のリストにおける'artist'）。,,,,"https://schema.org/DataFeedItem, https://schema.org/ListItem",https://schema.org/Thing,,,,
https://schema.org/itemCondition,itemCondition,OfferItemConditionからの定義済みの値、または製品またはサービスの条件、またはオファーに含まれる製品またはサービスのテキストによる説明。,,,,"https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Product",https://schema.org/OfferItemCondition,,,,
https://schema.org/itemListElement,itemListElement,"itemListElementの値には、単純な文字列（例: ""Peter"", ""Paul"", ""Mary""）、既存のエンティティ、またはListItem.<br/><br/>を使用できます。

リストの要素が単純な文字列である場合は、テキスト値が最適です。既存のエンティティは、データの既存のものを単純な順不同リストにするのに最適です。ListItemは、リスト内の要素に関する追加のコンテキストを提供したい場合や、同じ項目が異なるリストの異なる場所に存在する可能性がある場合に、順序付きリストで使用されます。<br/><br/>

注: マークアップ内の要素の順序は、要素の順序を示すのに十分ではありません。そのような場合は、'position'プロパティを持つListItemを使用してください。",,,,https://schema.org/ItemList,"https://schema.org/ListItem, https://schema.org/Text, https://schema.org/Thing",,,,
https://schema.org/itemListOrder,itemListOrder,並び替えの種類（例：Ascending、Descending、Unordered）。,,,,https://schema.org/ItemList,"https://schema.org/ItemListOrderType, https://schema.org/Text",,,,
https://schema.org/itemLocation,itemLocation,アイテムの現在地。,https://schema.org/location,,,https://schema.org/ArchiveComponent,"https://schema.org/Place, https://schema.org/PostalAddress, https://schema.org/Text",,,,
https://schema.org/itemOffered,itemOffered,"提供（または要求）される品目。そのオファーまたは要求の取引的性質は、<a class=""localLink"" href=""https://schema.org/businessFunction"">businessFunction</a>（例：販売、リースなど）を使用して文書化されます。この定義ではいくつかの一般的な期待されるタイプが明示的にリストされていますが、他のタイプも使用できます。ProductまたはProductのサブタイプのような2番目のタイプを使用すると、オファーの性質を明確にすることができます。",,,,"https://schema.org/Demand, https://schema.org/Offer","https://schema.org/AggregateOffer, https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/MenuItem, https://schema.org/Product, https://schema.org/Service, https://schema.org/Trip",https://schema.org/offers,,,
https://schema.org/itemReviewed,itemReviewed,レビュー/評価対象のアイテム。,,,,"https://schema.org/AggregateRating, https://schema.org/Review",https://schema.org/Thing,,,,
https://schema.org/itemShipped,itemShipped,発送品目。,,,,https://schema.org/ParcelDelivery,https://schema.org/Product,,,,
https://schema.org/itinerary,itinerary,"旅行を構成する目的地( <a class=""localLink"" href=""https://schema.org/Place"">Place</a> )。 目的地の順序が重要な旅行の場合は、その順序を指定するために <a class=""localLink"" href=""https://schema.org/ItemList"">ItemList</a> を使用してください (例を参照)。",,,,https://schema.org/Trip,"https://schema.org/ItemList, https://schema.org/Place",,,,
https://schema.org/jobBenefits,jobBenefits,職務に関連する特典の説明。,,,,https://schema.org/JobPosting,https://schema.org/Text,,https://schema.org/benefits,,
https://schema.org/jobImmediateStart,jobImmediateStart,即日開始可能なポジションがあるかどうかを示す指標。,,,,https://schema.org/JobPosting,https://schema.org/Boolean,,,,
https://schema.org/jobLocation,jobLocation,職位に関連付けられた（通常は単一の）地理的な場所。,,,,https://schema.org/JobPosting,https://schema.org/Place,,,,
https://schema.org/jobLocationType,jobLocationType,ジョブの勤務地に関する説明（例：テレワークの場合はTELECOMMUTE）。,,,,https://schema.org/JobPosting,https://schema.org/Text,,,,
https://schema.org/jobStartDate,jobStartDate,この職種の採用者が就業を開始することが予想される日付。具体的な将来の日付を選択するか、またはjobImmediateStartプロパティを使用して、できるだけ早く人員を補充する必要があることを示してください。,,,,https://schema.org/JobPosting,"https://schema.org/Date, https://schema.org/Text",,,,
https://schema.org/jobTitle,jobTitle,"担当者の職位（例：Financial Manager）。",,,,https://schema.org/Person,"https://schema.org/DefinedTerm, https://schema.org/Text",,,,
https://schema.org/jurisdiction,jurisdiction,法域を示します。例えば、ある法律の管轄区域や、政府サービスが拠点を置く場所などです。,,,https://schema.org/legislationJurisdiction,"https://schema.org/GovernmentService, https://schema.org/Legislation","https://schema.org/AdministrativeArea, https://schema.org/Text",,,,
https://schema.org/keywords,keywords,このコンテンツを説明するために使用されるキーワードまたはタグ。キーワードリスト内の複数のエントリは通常、カンマで区切られます。,,,,https://schema.org/CreativeWork,"https://schema.org/DefinedTerm, https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/knownVehicleDamages,knownVehicleDamages,既知の損傷（修理済みおよび未修理の両方）に関するテキストによる説明。,,,,https://schema.org/Vehicle,https://schema.org/Text,,,,
https://schema.org/knows,knows,最も一般的な双方向のソーシャル/ワーク関係。,,,,https://schema.org/Person,https://schema.org/Person,,,,
https://schema.org/knowsAbout,knowsAbout,"<a class=""localLink"" href=""https://schema.org/Person"">Person</a>や、よりまれには<a class=""localLink"" href=""https://schema.org/Organization"">Organization</a>について、ある程度知識があるトピックを示すものであり、専門知識の可能性を示唆するものの、それを意味するものではありません。ここではスキルレベルを区別せず、教育コンテンツ、イベント、目的、または<a class=""localLink"" href=""https://schema.org/JobPosting"">JobPosting</a>の説明に関連付けません。",,,,"https://schema.org/Organization, https://schema.org/Person","https://schema.org/Text, https://schema.org/Thing, https://schema.org/URL",,,,
https://schema.org/knowsLanguage,knowsLanguage,"<a class=""localLink"" href=""https://schema.org/Person"">Person</a>、またはまれに<a class=""localLink"" href=""https://schema.org/Organization"">Organization</a>の既知の言語を示す。ここでは技能レベルや読み書き、会話、手話などの区別は行わない。<a href=""http://tools.ietf.org/html/bcp47"">IETF BCP 47標準</a>の言語コードを使用すること。",,,,"https://schema.org/Organization, https://schema.org/Person","https://schema.org/Language, https://schema.org/Text",,,,
https://schema.org/labelDetails,labelDetails,"薬のラベル詳細へのリンク：{Link to the drug's label details}.",,,,https://schema.org/Drug,https://schema.org/URL,,,,
https://schema.org/landlord,landlord,参加者のサブプロパティ。不動産の所有者。,https://schema.org/participant,,,https://schema.org/RentAction,"https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/language,language,"instrument のサブプロパティ。このアクションで使用される言語。",https://schema.org/instrument,,,"https://schema.org/CommunicateAction, https://schema.org/WriteAction",https://schema.org/Language,,,https://schema.org/inLanguage,
https://schema.org/lastReviewed,lastReviewed,このウェブページのコンテンツが正確性および/または完全性について最後にレビューされた日付。,,,,https://schema.org/WebPage,https://schema.org/Date,,,,
